COURSENAME,COMBINED_TITLE,RESOURCE_TYPE,SUBJECTS
energy economics,economic papers a journal of applied economics and policy,journal,economics periodicals australia economic conditions periodicals australia economic papers a journal of applied economics and policy
energy economics,environmental economics an introduction,book,environmental economics economic development environmental aspects environmental economics environmental economics an introduction
energy in society,renewable energy world,journal,power resources research sustainable development energy development technological innovations renewable energy world
energy in society,australian energy news,journal,energy conservation australia periodicals energy consumption australia periodicals energy conservation australian energy news
energy in society,scientific american,journal,science periodicals technology periodicals science scientific american
energy in society,climate change the science impacts and solutions,book,climatic changes global warming climatic changes government policy climate change the science impacts and solutions
energy in society,resources,journal,environment periodicals natural resources periodicals ecology periodicals resources
energy policy,23 things they dont tell you about capitalism,book,capitalism free trade economic policy 23 things they dont tell you about capitalism
energy policy,the australian policy handbook,book,political planning australia public administration australia australia politics and government the australian policy handbook
energy studies project,systematic approaches to a successful literature review,book,research methodology research methods review literature as topic systematic approaches to a successful literature review
energy studies project,research methodology a step by step guide for beginners,book,social sciences research methodology research methodology research research methodology a step by step guide for beginners
energy systems,renewable energy resources,book,renewable energy sources power resources science energy renewable energy resources
energy systems,renewable energy power for a sustainable future,book,renewable energy sources solar energy wind power renewable energy power for a sustainable future
engaging communities through drama,research in drama education the journal of applied theatre and performance,journal,drama in education drama education research in drama education the journal of applied theatre and performance
engaging communities through drama,drama,journal,theater periodicals theater great britain periodicals drama periodicals drama
engaging communities through drama,theatre for young people a sense of occasion,book,children s theater theatre for young people a sense of occasion
engaging communities through drama,drama,book,theater periodicals theater great britain periodicals drama periodicals drama
engaging with children and young people,international review of education,journal,education international review of education
engaging with children and young people,journal of child psychology and psychiatry,journal,child psychiatry periodicals child psychology periodicals child psychiatry periodicals journal of child psychology and psychiatry
engaging with children and young people,discourse studies in the cultural politics of education,journal,education periodicals multicultural education politique culturelle discourse studies in the cultural politics of education
engaging with children and young people,narrative therapy with children and their families,book,narrative therapy child psychotherapy educational counseling narrative therapy with children and their families
engaging with children and young people,childhood,journal,child development periodicals childhood children periodicals childhood
engaging with children and young people,children australia,journal,children services for australia periodicals child welfare child welfare australia periodicals children australia
engaging with children and young people,international journal of qualitative methods,journal,social sciences philosophy periodicals social sciences research periodicals qualitative research periodicals international journal of qualitative methods
engaging with children and young people,australasian psychiatry,journal,psychiatry australasia periodicals psychiatry psychiatry periodicals australasian psychiatry
engaging with children and young people,researching childrens experience methods and approaches,book,children research children research methodology 70 03 methods techniques and organization of social science research researching childrens experience methods and approaches
engaging with children and young people,children society,journal,child welfare periodicals children social conditions periodicals child development periodicals children society
engaging with children and young people,educational researcher,journal,education research australia periodicals education research australia educational researcher
engaging with children and young people,the reality of research with children and young people,book,teenagers research methodology case studies children research methodology case studies onderzoeksmethoden the reality of research with children and young people
engaging with children and young people,sociology,journal,sociology periodicals sociology sociologie sociology
engaging with children and young people,child family social work,journal,family social work periodicals social work with children periodicals families welfare services child family social work
engaging with children and young people,british educational research journal,journal,education research great britain periodicals education research great britain british educational research journal
engineering computations,calculus,book,calculus calculus calculus textbooks calculus
engineering computing systems,introduction to matlab,book,matlab engineering mathematics data processing numerical analysis introduction to matlab
engineering finance management and law,business law,book,commercial law australia contracts australia business law australia business law
engineering finance management and law,a guide to business law,book,commercial law australia business law australia commercial law a guide to business law
engineering for a sustainable future,academy of management review,journal,management periodicals management industrial management periodicals academy of management review
engineering management for a sustainable future,our common future,book,economic development environmental aspects human ecology environmental policy our common future
engineering management for a sustainable future,natural capitalism the next industrial revolution,book,technological innovations environmental aspects capitalism forecasting industries forecasting natural capitalism the next industrial revolution
engineering management for a sustainable future,journal of cleaner production,journal,factory and trade waste management periodicals manufactures environmental aspects periodicals manufactures environmental aspects journal of cleaner production
engineering management for a sustainable future,cradle to cradle remaking the way we make things,book,recycling waste etc industrial management environmental aspects industrial design environmental aspects cradle to cradle remaking the way we make things
engineering modelling and experimentation,calculus,book,calculus calculus calculus textbooks calculus
engineering project management and professional ethics,crafting and executing strategy the quest for competitive advantage concepts and cases,book,strategic planning strategic planning case studies business planning crafting and executing strategy the quest for competitive advantage concepts and cases
engineering project management and professional ethics,successful project management,book,project management gestion de projet project management textbooks successful project management
engineeringineering design cleaner safer smarter,materials science and engineering an introduction,book,materials materials science materiaalkunde materials science and engineering an introduction
engineeringineering design cleaner safer smarter,electrical engineering principles and applications,book,electrical engineering electrical engineering textbooks electric circuits design and construction electrical engineering principles and applications
english education,the australian journal of indigenous education,journal,torres strait islanders education periodicals education indigenous studies education language the australian journal of indigenous education
english education,learning disabilities research and practice,journal,learning disabilities learning disabilities leren learning disabilities research and practice
english education,early childhood research quarterly,journal,education preschool psychology child education preschool periodicals early childhood research quarterly
english education,theory into practice,journal,education research periodicals educational innovations periodicals education general theory into practice
english education,a students writing guide how to plan and write successful essays,book,report writing handbooks manuals etc english language rhetoric report writing a students writing guide how to plan and write successful essays
english education,the imperfect art reflections on jazz and modern culture,book,music philosophy and aesthetics jazz history and criticism jazz the imperfect art reflections on jazz and modern culture
english education,developing early literacy assessment and teaching,book,literacy scaffolding teaching technique language acquisition developing early literacy assessment and teaching
english education,australian journal of language and literacy,journal,alphabetisierung australien reading australia australian journal of language and literacy
english education,is jazz dead or has it moved to a new address,book,jazz history and criticism jazz music instruction study theory is jazz dead or has it moved to a new address
english education,a literature companion for teachers,book,english language study and teaching australia literature appreciation english literature study and teaching australia a literature companion for teachers
english education,literacy,journal,reading periodicals literacy periodicals language acquisition periodicals literacy
english education,music an appreciation,book,music appreciation music history and criticism musical analysis music an appreciation
english education,literacies in childhood changing views challenging practice,book,literacy study and teaching preschool literacy study and teaching primary literacy study and teaching early childhood literacies in childhood changing views challenging practice
english education,quadrant,journal,australian literature history and criticism periodicals australian literature periodicals literature history and criticism periodicals quadrant
english education,journal of experimental child psychology,journal,child psychology periodicals psychology child child psychology journal of experimental child psychology
english education,thinking in jazz the infinite art of improvisation,book,improvisation music jazz history and criticism jazz musicians interviews thinking in jazz the infinite art of improvisation
english education,literacy in australia pedagogies for engagement,book,language arts primary australia reading primary australia english language composition and exercise study and teaching literacy in australia pedagogies for engagement
english education,the cambridge companion to schumann,book,schumann robert 1810 1856 criticism and interpretation schumann robert 1810 1856 the cambridge companion to schumann
english education,language literacy and early childhood education,book,children language study and teaching early childhood education study and teaching literacy study and teaching language literacy and early childhood education
english education,literacy reading writing and childrens literature,book,literacy australia language arts primary australia literacy literacy reading writing and childrens literature
english education,the cambridge companion to schumann,article,schumann robert 1810 1856 criticism and interpretation schumann robert 1810 1856 the cambridge companion to schumann
english education,the shape of text to come how image and text work,book,visual literacy study and teaching primary mass media study and teaching primary visual communication study and teaching primary the shape of text to come how image and text work
english education,improvisation its nature and practice in music,book,improvisation music music performance history music performance history improvisation its nature and practice in music
english education,handbook of early literacy research,book,reading early childhood handbooks manuals etc language arts early childhood research handbooks manuals etc language arts early childhood handbooks manuals etc handbook of early literacy research
english education curriculum and pedagogy,literacy for the 21st century a balanced approach,book,language arts primary literacy literature study and teaching primary literacy for the 21st century a balanced approach
english education curriculum and pedagogy,literacy learning the middle years,journal,literacy australia periodicals reading secondary periodicals literacy periodicals literacy learning the middle years
english education curriculum and pedagogy,language literacy and early childhood education,book,children language study and teaching early childhood education study and teaching literacy study and teaching language literacy and early childhood education
english education curriculum and pedagogy,literacy in australia pedagogies for engagement,book,language arts primary australia reading primary australia english language composition and exercise study and teaching literacy in australia pedagogies for engagement
english education curriculum and pedagogy,every child,journal,early childhood education australia periodicals children services for australia periodicals children services for every child
english education curriculum and pedagogy,developing early literacy assessment and teaching,book,literacy scaffolding teaching technique language acquisition developing early literacy assessment and teaching
english education curriculum and pedagogy,a literature companion for teachers,book,english language study and teaching australia literature appreciation english literature study and teaching australia a literature companion for teachers
english education curriculum and pedagogy,for the love of reading supporting struggling readers,book,reading promotion australia education parent participation reading parent participation australia for the love of reading supporting struggling readers
english education iii issues,contemporary issues in australian literacy teaching,book,english teaching australian language arts primary australia contemporary issues in australian literacy teaching
english education iii issues,critical literacies in the primary classroom,book,aufsatzsammlung australien education primary critical literacies in the primary classroom
english education iii issues,effective teaching strategies lessons from research and practice,book,teaching classroom management teachers training of effective teaching strategies lessons from research and practice
english education iii issues,the shape of text to come how image and text work,book,visual literacy study and teaching primary mass media study and teaching primary visual communication study and teaching primary the shape of text to come how image and text work
english education iii issues,literacy in australia pedagogies for engagement,book,language arts primary australia reading primary australia english language composition and exercise study and teaching literacy in australia pedagogies for engagement
english education iii issues,literacy reading writing and childrens literature,book,literacy australia language arts primary australia literacy literacy reading writing and childrens literature
english education in the secondary years a,language learning an introduction for teaching,book,english language study and teaching primary language arts primary linguistics language learning an introduction for teaching
english education in the secondary years a,cambridge journal of education,journal,education study and teaching periodicals teachers training of great britain periodicals education study and teaching cambridge journal of education
english education issues,developing early literacy assessment and teaching,book,literacy scaffolding teaching technique language acquisition developing early literacy assessment and teaching
english education issues,literacy reading writing and childrens literature,book,literacy australia language arts primary australia literacy literacy reading writing and childrens literature
english education issues,language literacy and early childhood education,book,children language study and teaching early childhood education study and teaching literacy study and teaching language literacy and early childhood education
english education issues,contemporary issues in australian literacy teaching,book,english teaching australian language arts primary australia contemporary issues in australian literacy teaching
english for academic purposes,international journal of agricultural sustainability,journal,sustainable agriculture animal and land sciences sustainable agriculture periodicals international journal of agricultural sustainability
english for academic purposes,land use policy,journal,land use government policy periodicals land use periodicals land use policies of governments serials land use policy
english for academic purposes,procedia social and behavioral sciences,journal,social sciences periodicals procedia social and behavioral sciences
english for academic purposes,southern economic journal,journal,economics periodicals southern states economic conditions periodicals economic history southern economic journal
english for academic purposes,bmc public health,journal,epidemiology public health periodicals public health periodicals bmc public health
english for academic purposes,crime prevention and community safety,journal,crime prevention community policing periodicals crime prevention periodicals crime prevention and community safety
english for academic purposes,cities,journal,urban policy periodicals city planning periodicals cities
english for academic purposes,preventive medicine,journal,medicine preventive periodicals public health periodicals preventive medicine preventive medicine
english for academic purposes,landscape and urban planning,journal,landscape architecture periodicals human ecology periodicals cities and towns periodicals landscape and urban planning
english for academic purposes,sustainable cities and society,journal,sustainable cities and society
english in practice,literacy reading writing and childrens literature,book,literacy australia language arts primary australia literacy literacy reading writing and childrens literature
english in practice,classroom management engaging students in learning,book,classroom management learning teaching classroom management engaging students in learning
english in the primary curriculum,teaching language in context,book,english language study and teaching literacy study and teaching australian teaching language in context
english in the primary curriculum,literacy for the 21st century a balanced approach,book,language arts primary literacy literature study and teaching primary literacy for the 21st century a balanced approach
english in the primary curriculum,australian journal of teacher education online,journal,australian journal of teacher education online
english in the primary curriculum,a closer look at spelling in the primary classroom,book,english language orthography and spelling study and teaching primary english language study and teaching primary australian a closer look at spelling in the primary classroom
english in the primary curriculum,reading and writing,journal,reading psychology of periodicals writing psychological aspects periodicals reading reading and writing
english in the primary curriculum,fifth grade students knowledge about writing process and writing genres,article,writing study and teaching primary middle schools management education fifth grade students knowledge about writing process and writing genres
english in the primary curriculum,the reading teacher,journal,reading periodicals reading remedial teaching reading elementary periodicals the reading teacher
english in the primary curriculum,early childhood education journal,journal,early childhood education united states periodicals united states education preschool periodicals early childhood education journal
english in the primary curriculum,for the love of reading supporting struggling readers,book,reading promotion australia education parent participation reading parent participation australia for the love of reading supporting struggling readers
english in the primary curriculum,handwriting automaticity and writing instruction in australian kindergarten an exploratory study,article,handwriting automaticity and writing instruction in australian kindergarten an exploratory study
english in the primary curriculum,the modern language journal,journal,languages modern study and teaching periodicals languages modern periodicals language the modern language journal
english in the primary curriculum,english in education,journal,english language study and teaching periodicals english language study and teaching education general english in education
english in the primary curriculum,the elementary school journal,journal,education elementary education primary periodicals education elementary periodicals the elementary school journal
english in the primary curriculum,rethinking the literacy capabilities of pre service primary teachers in testing times,article,education pre service primary teachers teacher education and professional development rethinking the literacy capabilities of pre service primary teachers in testing times
english in the primary curriculum,teaching english grammar a handbook for australian teachers,book,english language grammar study and teaching english language study and teaching australia education teaching english grammar a handbook for australian teachers
english in the primary curriculum,i dont know if she likes reading are teachers perceived to be keen readers and how is this determined,article,i dont know if she likes reading are teachers perceived to be keen readers and how is this determined
enhancing student wellbeing,children society,journal,child welfare periodicals children social conditions periodicals child development periodicals children society
enhancing student wellbeing,health education,journal,health education periodicals school health services periodicals health education health education
enhancing student wellbeing,international journal of wellbeing,journal,well being well being periodicals psychology international journal of wellbeing
enhancing student wellbeing,the conversation,journal,international organization newspapers universities and colleges newspapers international economic relations newspapers the conversation
enhancing student wellbeing,the australian educational researcher,journal,education research australia periodicals education research australia the australian educational researcher
enhancing student wellbeing,international journal of emotional education,journal,international journal of emotional education
enhancing student wellbeing,educational research,journal,education research periodicals education great britain periodicals education periodicals educational research
enhancing student wellbeing,health education behavior,journal,gesundheitsverhalten health education health education health education behavior
enhancing student wellbeing,journal of educational change,journal,school management and organization educational change periodicals educational change journal of educational change
enhancing student wellbeing,australian journal of education,journal,education australia periodicals education periodicals education australian journal of education
entrepreneurial strategy,business model generation a handbook for visionaries game changers and challengers,book,strategic planning business planning new business enterprises business model generation a handbook for visionaries game changers and challengers
entrepreneurial strategy,psychological review,journal,psychology periodicals psychology psychologie psychological review
entrepreneurial strategy,harvard business review,journal,business periodicals economic history periodicals commerce harvard business review
entrepreneurial strategy,marketing 3 0 from products to customers to the human spirit,book,marketing business economics marketing general business economics distribution marketing 3 0 from products to customers to the human spirit
entrepreneurial strategy,harvard business review digital articles,journal,harvard business review digital articles
entrepreneurship,international small business journal,journal,small business periodicals welt publications pe riodiques international small business journal
entrepreneurship,small business economics,journal,small business periodicals small business economie de l entreprise small business economics
entrepreneurship,australian financial review,journal,finance australia databases securities australia databases australia economic conditions databases australian financial review
entrepreneurship,360 the ashridge journal,journal,management periodicals 360 the ashridge journal
entrepreneurship,harvard business review,journal,business periodicals economic history periodicals commerce harvard business review
entrepreneurship,sydney morning herald,journal,sydney morning herald
entrepreneurship,strategic change,journal,organizational change organizational change periodicals planification strate gique pe riodiques strategic change
entrepreneurship,european journal of innovation management,journal,technological innovations management technological innovations management periodicals european journal of innovation management
entrepreneurship,the academy of management review,journal,management periodicals management industrial management periodicals the academy of management review
entrepreneurship and innovation,women in management review,journal,women executives periodicals businesswomen periodicals women executives women in management review
entrepreneurship and innovation,journal of small business management,journal,small business management periodicals titles of electronic journals petites et moyennes entreprises gestion pe riodiques journal of small business management
entrepreneurship and innovation management,mit sloan management review,journal,industrial management periodicals organization and administration periodicals organization and administration mit sloan management review
entrepreneurship and innovation management,kim and mauborgne 2004 blue ocean strategy,article,tourism economic aspects technological innovations australia kim and mauborgne 2004 blue ocean strategy
entrepreneurship and innovation management,designing and managing the supply chain concepts strategies and case studies,book,physical distribution of goods management marketing channels management industrial procurement designing and managing the supply chain concepts strategies and case studies
entrepreneurship and innovation management,harvard business review,journal,business periodicals economic history periodicals commerce harvard business review
entrepreneurship and innovation management,managing innovation integrating technological market and organizational change,book,industrial management organizational change technological innovations managing innovation integrating technological market and organizational change
entrepreneurship and innovation management,lee et al the bullwhip effect in supply chains,article,lee et al the bullwhip effect in supply chains
entrepreneurship and innovation management,starr et al enterprise resilience risk mgmt in the networked economy,article,checked by library starr et al enterprise resilience risk mgmt in the networked economy
entrepreneurship and innovation management,kim and mauborgne creating new market space,article,market segmentation new products kim and mauborgne creating new market space
entrepreneurship and innovation management,journal of management,journal,management periodicals management business general business journal of management
entrepreneurship and innovation management,lee and billington managing supply chain inventory pitfalls and opportunities,article,lee and billington managing supply chain inventory pitfalls and opportunities
entrepreneurship and innovation management,entrepreneurship and small business,book,entrepreneurship pacific area small business pacific area entrepreneurship asia entrepreneurship and small business
entrepreneurship and innovation management,ghiya et al qfd validating robustness,article,ghiya et al qfd validating robustness
entrepreneurship and innovation management,logistics supply chain management,book,business logistics cost effectiveness delivery of goods management business logistics logistics supply chain management
entrepreneurship and innovation management,kim and mauborgne knowing a winning business idea when you see one,article,kim and mauborgne knowing a winning business idea when you see one
entrepreneurship and innovation management,quality engineering,journal,engineering quality engineering quality engineering
entrepreneurship and innovation management,fisher the right supply chain for your product,article,beefledger law supply chain fisher the right supply chain for your product
entrepreneurship and innovation management,research technology management,journal,research industrial management periodicals research and development research industrial management research technology management
entrepreneurship and innovation management,barney firm resources and sustained competitive advantages,article,labour economics human resources performance personnel management barney firm resources and sustained competitive advantages
entrepreneurship and innovation management,journal of product innovation management,journal,new products management periodicals new products management produits nouveaux gestion pe riodiques journal of product innovation management
entrepreneurship and innovation management,sloan management review,journal,industrial management periodicals organization and administration periodicals organization and administration sloan management review
entrepreneurship and innovation management,stone leading a supply chain turnaround,article,renewable energy sources tax incentives solar technology taxation stone leading a supply chain turnaround
entrepreneurship and innovation management,entrepreneurship theory process practice,book,small business united states entrepreneurship united states new business enterprises united states entrepreneurship theory process practice
entrepreneurship and marketing online,the academy of management review,journal,management periodicals management industrial management periodicals the academy of management review
entrepreneurship and marketing online,harvard business review,journal,business periodicals economic history periodicals commerce harvard business review
entrepreneurship and marketing online,marketing ebusiness,journal,electronic commerce periodicals marketing periodicals internet marketing periodicals marketing ebusiness
entrepreneurship and marketing online,360 the ashridge journal,journal,management periodicals 360 the ashridge journal
entrepreneurship and marketing online,australian financial review,journal,finance australia databases securities australia databases australia economic conditions databases australian financial review
entrepreneurship and marketing online,journal of consumer marketing,journal,journal of consumer marketing
entrepreneurship and marketing online,european journal of innovation management,journal,technological innovations management technological innovations management periodicals european journal of innovation management
entrepreneurship and marketing online,journal of marketing management,journal,marketing management periodicals marketing serials marketing management journal of marketing management
entrepreneurship and marketing online,marketing theory,journal,marketing pe riodiques marketing algemeen marketing marketing theory
entrepreneurship and marketing online,journal of advertising research,journal,advertising research periodicals reclame publicite recherche pe riodiques journal of advertising research
entrepreneurship and marketing online,international small business journal,journal,small business periodicals welt publications pe riodiques international small business journal
entrepreneurship and marketing online,journal of the academy of marketing science,journal,marketing periodicals marketing pe riodiques marketing journal of the academy of marketing science
entrepreneurship and marketing online,diffusion of innovations,book,diffusion of innovations diffusion of innovations study and teaching history diffusion of innovations diffusion of innovations
entrepreneurship and marketing online,sydney morning herald,journal,sydney morning herald
entrepreneurship and marketing online,journal of marketing,journal,marketing periodicals marketing marketing pe riodiques journal of marketing
entrepreneurship in tourism and hospitality,annals of tourism research,journal,tourism periodicals toerisme tourism annals of tourism research
entrepreneurship in tourism and hospitality,management decision,journal,management periodicals management publications pe riodiques management decision
entrepreneurship in tourism and hospitality,the strategy process concepts contexts cases,book,strategic planning case studies strategic planning planification strate gique cas e tudes de the strategy process concepts contexts cases
entrepreneurship in tourism and hospitality,international journal of contemporary hospitality management,journal,hospitality industry management periodicals hospitality industry management publications periodiques international journal of contemporary hospitality management
entrepreneurship in tourism and hospitality,managing services marketing operations and human resources,book,service industries management management dienstensector managing services marketing operations and human resources
entrepreneurship in tourism and hospitality,journal of small business management,journal,small business management periodicals titles of electronic journals petites et moyennes entreprises gestion pe riodiques journal of small business management
entrepreneurship in tourism and hospitality,annual review of sociology,journal,sociology sociology periodicals sociologie pe riodiques annual review of sociology
environment and development,the economist,journal,economic history periodicals economics periodicals great britain commerce periodicals the economist
environment and development,environment and development economics,journal,economic development sustainable development environmental economics environment and development economics
environment and development,natural resources forum,journal,natural resources periodicals power resources periodicals natuurlijke hulpbronnen natural resources forum
environment and development,forest ecology and management,journal,forest ecology periodicals forests and forestry periodicals forest management periodicals forest ecology and management
environment and development,biological reviews,journal,biology periodicals biology science and technology biological reviews
environment and development,nature,journal,biology ciencia publicaciones periodicas sciences pe riodiques nature
environment and development,tourism management,journal,tourism australia marketing tourism australia management ecotourism australia tourism management
environment and development,sustainability,book,energy conservation australia periodicals sustainable development australia periodicals sustainable design australia periodicals sustainability
environment and development,environmental management,journal,environmental health ecology environmental management periodicals environmental management
environment and development,ecological economics,journal,environmental policy economic aspects periodicals conservation des ressources naturelles aspect e conomique pe riodiques environnement politique gouvernementale aspect e conomique pe riodiques ecological economics
environment and development,science,journal,science periodicals science natuurwetenschappen science
environmental assessment and decision making,impact assessment and project appraisal journal of the international association for impact assessment,journal,environmental impact analysis periodicals risk assessment periodicals cost effectiveness periodicals impact assessment and project appraisal journal of the international association for impact assessment
environmental assessment and decision making,journal of environmental assessment policy and management,journal,environmental policy periodicals environmental impact analysis periodicals environmental management periodicals journal of environmental assessment policy and management
environmental assessment and decision making,environmental impact assessment review,journal,environmental impact analysis periodicals environmental impact analysis united states periodicals united states environmental impact assessment review
environmental assessment and decision making,australian journal of public administration,journal,public administration periodicals australia politics and government periodicals australia australian journal of public administration
environmental assessment and decision making,strategic environmental assessment in action,book,environmental impact analysis strategic planning environmental aspects environmental policy strategic environmental assessment in action
environmental assessment and decision making,introduction to environmental impact assessment,book,environnement e tudes d impact canada manuels d enseignement supe rieur environmental impact analysis canada textbooks environnement e tudes d impact manuels d enseignement supe rieur introduction to environmental impact assessment
environmental assessment and decision making,impact assessment and project appraisal,journal,risk assessment periodicals cost effectiveness periodicals decision making periodicals impact assessment and project appraisal
environmental assessment and decision making,the extractive industries and society,journal,petroleum industry and trade periodicals environmental impact industry the extractive industries and society
environmental assessment and decision making,land use policy,journal,land use government policy periodicals land use periodicals land use policies of governments serials land use policy
environmental assessment and decision making,environmental law in australia,book,environmental law australia australia environmental law environmental law in australia
environmental assessment and decision making,journal of environmental planning and management,journal,city planning periodicals city planning great britain periodicals regional planning periodicals journal of environmental planning and management
environmental assessment and decision making,handbook of environmental impact assessment,book,environmental risk assessment handbooks manuals etc environmental management handbooks manuals etc environmental impact analysis handbook of environmental impact assessment
environmental assessment and management,society natural resources,journal,sociology periodicals natural resources periodicals social sciences periodicals society natural resources
environmental assessment and management,ecosystems,journal,biotic communities ecosystem management biotic communities periodicals ecosystems
environmental assessment and management,w h ither ecology the triple bottom line the global reporting initiative and corporate sustainability reporting,article,accounting auditing and accountability not elsewhere classified accounting auditing and accountability business and management w h ither ecology the triple bottom line the global reporting initiative and corporate sustainability reporting
environmental assessment and management,environmental impact assessment review,journal,environmental impact analysis periodicals environmental impact analysis united states periodicals united states environmental impact assessment review
environmental assessment and management,journal of business ethics,journal,morale des affaires pe riodiques business ethics periodicals business ethics journal of business ethics
environmental assessment and management,government politics power and policy in australia,book,power social sciences political parties australia political planning australia government politics power and policy in australia
environmental assessment and management,environmental management,journal,environmental health ecology environmental management periodicals environmental management
environmental assessment and management,corporate governance an international review,journal,corporate governance great britain periodicals bedrijfsvoering corporate governance periodicals corporate governance an international review
environmental assessment and management,ecological economics,journal,environmental policy economic aspects periodicals conservation des ressources naturelles aspect e conomique pe riodiques environnement politique gouvernementale aspect e conomique pe riodiques ecological economics
environmental assessment and management,a typology of public engagement mechanisms,article,employee management relations in government civil service ethics australia officials and employees legal status laws etc a typology of public engagement mechanisms
environmental assessment and management,science technology human values,journal,technology social aspects periodicals science social aspects periodicals science social aspects science technology human values
environmental assessment and management,coastal management,journal,coastal management
environmental assessment and management,eia decision making theory and screening and scoping in uk practice,article,invertebrates agricultural ecology general biological control eia decision making theory and screening and scoping in uk practice
environmental assessment and management,australian forestry,journal,forests and forestry australia periodicals forests and forestry periodicals australia australian forestry
environmental assessment and management,studying public policy policy cycles and policy subsystems,book,policy sciences sciences de la politique politikfeldanalyse studying public policy policy cycles and policy subsystems
environmental assessment and management,journal of cleaner production,journal,factory and trade waste management periodicals manufactures environmental aspects periodicals manufactures environmental aspects journal of cleaner production
environmental assessment and management,journal of environmental planning and management,journal,city planning periodicals city planning great britain periodicals regional planning periodicals journal of environmental planning and management
environmental assessment and management,the public policy primer managing the policy process,book,policy sciences political planning public policy the public policy primer managing the policy process
environmental chemistry,life cycle assessment principles practice and prospects,book,environmental impact analysis australia life cycle costing australia methodology life cycle costing methodology australia life cycle assessment principles practice and prospects
environmental chemistry,geophysical research letters,journal,ge ophysique lunar geology periodicals lunar geology geophysical research letters
environmental chemistry,annual review of marine science,journal,marine sciences marine sciences periodicals annual review of marine science
environmental chemistry,environmental chemistry,book,environmental chemistry handbook of environmental chemistry environmental chemistry environmental chemistry
environmental chemistry,land use policy,journal,land use government policy periodicals land use periodicals land use policies of governments serials land use policy
environmental education,teaching humanities and social sciences history geography economics citizenship in the australian curriculum,book,curriculum planning australia teacher participation in curriculum planning australia education curricula australia teaching humanities and social sciences history geography economics citizenship in the australian curriculum
